flow_duration,tot_pkts,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_var,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,total_requests,ratio_404,ratio_200,ratio_302,ratio_500,unique_url_ratio,unique_agent_ratio,size_mean,size_std,reqtime_mean,reqtime_std,label
0.6785460313161215,106.0,514.188679245283,110.94169505313596,66.0,576.0,12338.026047229147,0.0064623431553916,0.0015914645015121332,0.00014400482177733334,0.012737035751342732,144,0.0,1.0,0.0,0.0,1.0,1.0,991.7777777777778,71.82593198958743,0.0033819444444444,0.0013436916797565,malicious
0.7012630701065063,107.0,494.37465059399017,113.7036490926856,66.0,562.0,13028.380699441364,0.00661509680015855,0.0018373650148123502,0.0001643896102905,0.015715956687927198,145,0.0,1.0,0.0,0.0,1.0,1.0,1080.3862068965518,4.795380258046569,0.0033793103448275,0.000788442073767,malicious
0.44255053997039795,64.0,381.1685185185185,171.61633651929904,66.0,600.0,31748.459406721537,0.00782750905351685,0.0096830016113426,0.00010848045349115,0.05080592632293694,24,0.0,1.0,0.0,0.0,1.0,1.0,1153.3333333333333,194.5451247283148,0.0039583333333333,0.0016703085210689,malicious
0.6480919122695923,203.0,147.45566502463055,82.64173851135212,66.0,253.0,6829.678929360092,0.00320837580331475,0.00567671625131185,0.00027346611022945,0.0792038440704345,102,0.0,0.9901960784313726,0.0098039215686274,0.0,0.9901960784313726,0.9803921568627452,1508.0686274509803,150.05843697026577,0.0023725490196078,0.0007129278024587,malicious
0.5320090055465698,190.5,149.21764819837273,84.11931324442317,66.0,294.5,7077.82590113156,0.0028031939240438,0.0010648450591981499,0.00017452239990231561,0.008659005165100049,180,0.0055555555555555,0.9944444444444444,0.0,0.0,0.9277777777777778,0.9222222222222224,1516.1166666666666,92.0927235031206,0.0024555555555555,0.0008453942027389,malicious
0.2968573910849435,94.85714285714286,134.64028110056418,78.6669349652094,66.0,282.7142857142857,6346.353731205531,0.0022288958051259575,0.0009712109721603271,0.0002043587820870188,0.006219966070992572,143,0.0,0.965034965034965,0.0,0.0,0.944055944055944,0.0489510489510489,1464.902097902098,277.90546047286256,0.0025944055944055,0.0012695341485656,malicious
0.6756055355072021,203.0,151.7167487684729,88.37962347426756,66.0,399.5,7811.527651726565,0.0033445818589465,0.0014703000791545001,0.00021851062774655,0.00887238979339595,148,0.0,1.0,0.0,0.0,0.9662162162162162,0.0202702702702702,1523.0,0.0,0.0023918918918918,0.000859251207134,malicious
0.11319037584158088,38.38461538461539,137.18484918544388,84.17876409394901,66.0,286.3076923076923,7359.93486783072,0.0022088357425446774,0.001226246107442174,0.00018336222721975485,0.005508863008939245,161,0.0248447204968944,0.906832298136646,0.0,0.0,0.9254658385093169,0.0931677018633539,1399.7888198757764,384.7979773248109,0.0024720496894409,0.0012513948083938,malicious
0.20845464865366617,83.0,146.1471439117596,95.66875658639451,66.0,328.6666666666667,9587.774222248152,0.0016772254876143832,0.0008013521988489862,0.00019248326619460002,0.004779179890950484,194,0.0,0.9742268041237112,0.0,0.0,0.979381443298969,0.0206185567010309,1488.7268041237114,210.89835486713187,0.0024072164948453,0.0007626253383793,malicious
3.2906612555185952,255.0,165.14565862885448,103.81924078855714,66.0,444.0,10913.762756718972,0.0100456296905301,0.1237112498985019,0.0002333323160807,2.3413116137186685,153,0.0,0.9673202614379084,0.0,0.0,1.0,0.0065359477124182,1482.2091503267975,222.1439989199366,0.0026013071895424,0.0012332001479812,malicious
4.439654469490051,257.5,160.69292149016076,99.94857747281696,66.0,412.25,10171.095420807851,0.015126063516006375,0.19960372275223007,0.000271260738372775,3.486301004886627,141,0.0,0.9929078014184396,0.0,0.0,1.0,0.0070921985815602,1513.3758865248226,113.87404632150604,0.002531914893617,0.0010488304292652,malicious
4.9509202003479,260.8,166.86819782765653,104.05537785041797,66.0,373.4,11225.041313684287,0.01591890696084662,0.2243367845214296,0.00027842521667476,4.039475584030152,168,0.0059523809523809,0.9940476190476192,0.0,0.0,0.9107142857142856,0.3273809523809523,1515.6666666666667,94.76755187768065,0.0025654761904761,0.0012181166227319,malicious
